cosmic_id,afatinib,cisplatin,dabrafenib,olaparib,palbociclib,trametinib,vismodegib
1503368,-0,-6.4563695,-6.530701,-6.1698664999999995,-7.640144,-6.76491,-5.8276325
1503369,-0,-5.4450755,-5.419903,-5.781083499999999,-5.119235,-3.2550009999999996,-5.392895499999999
1503370,-4.4317720000000005,-4.0316465,-0,-3.4977015,-3.1485079999999996,-3.008893,-5.4141705
1503371,-0,-8.176501499999999,-7.550132999999999,-7.924926499999999,-8.070400999999999,-5.482479999999999,-7.509978499999999
1509073,-0.38686400000000054,-1.2717215000000004,-0.1915720000000003,-1.9997205,-0,-1.9722130000000002,-1.7758055000000001
1509074,-1.3864250000000005,-1.4041785,-0,-1.5364394999999997,-1.160967,-0.5189110000000001,-0.26138150000000016
1524414,-1.1779320000000002,-0.8180144999999999,-0,-3.1967134999999995,-1.3163949999999995,-1.5286469999999996,-3.217114499999999
1524415,-1.2958245000000002,-0,-0.39872649999999954,-1.8746979999999995,-0.5264685,-0.9546144999999999,-2.887257
1524417,-1.866225,-1.0623364999999998,-0,-3.1369054999999992,-2.775952,-2.688169,-2.4640895
1524418,-2.5144380000000006,-6.7849375,-0,-5.0758775,-4.866696,-5.26919,-5.9356545
